MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.33383,115.72824,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.33421,115.72813,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.33491,115.72796,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,5,,,7C6BDC,,,,,,,6100,,,,,,,,,,
MSG,5,,,7C6BDC,,,,,,,6100,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.33601,115.72762,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.33635,115.72751,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.33670,115.72740,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.33702,115.72734,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.33890,115.72679,,,0,0,0,0
MSG,5,,,7C6BDC,,,,,,,6100,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.34004,115.72646,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.34064,115.72630,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.34251,115.72575,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.34315,115.72559,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.34352,115.72548,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.34389,115.72538,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.34417,115.72527,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.34459,115.72516,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.34561,115.72488,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.34603,115.72477,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,5,,,7C6BDC,,,,,,,6100,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35194,115.72306,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35241,115.72292,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35277,115.72284,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35311,115.72275,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35427,115.72241,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35464,115.72229,,,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35519,115.72213,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35599,115.72191,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35670,115.72169,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35716,115.72157,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35781,115.72140,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35818,115.72129,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35890,115.72108,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35968,115.72086,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.35995,115.72075,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36028,115.72070,,,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36096,115.72048,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36135,115.72040,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36172,115.72028,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36242,115.72006,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36320,115.71982,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36367,115.71972,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36403,115.71960,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36479,115.71939,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36508,115.71927,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36554,115.71916,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36623,115.71894,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36847,115.71828,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36884,115.71815,,,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.36912,115.71810,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,5,,,7C6BDC,,,,,,,6100,,,,,,,,,,
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37126,115.71742,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37195,115.71724,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37222,115.71718,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,195,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37337,115.71685,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37373,115.71674,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,195,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37410,115.71663,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,195,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37447,115.71652,,,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37480,115.71642,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37524,115.71630,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,195,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37552,115.71619,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,195,,,0,,0,0,0,0
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37598,115.71608,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37634,115.71597,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37712,115.71575,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37848,115.71535,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.37885,115.71524,,,0,0,0,0
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.38174,115.71445,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.38253,115.71423,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.38281,115.71412,,,0,0,0,0
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.38399,115.71378,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,161,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.38431,115.71372,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.38477,115.71356,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.38788,115.71272,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.39026,115.71202,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.39109,115.71182,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.39154,115.71169,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.39182,115.71158,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.39182,115.71158,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40259,115.70851,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40294,115.70845,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,160,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40331,115.70834,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40358,115.70823,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40441,115.70801,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40511,115.70784,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40552,115.70767,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40627,115.70750,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40656,115.70740,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40767,115.70711,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40809,115.70694,,,0,0,0,0
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40990,115.70647,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,159,195,,,0,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,159,195,,,0,,0,0,0,0
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,195,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,195,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,159,194,,,0,,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,6,,,7C6BDC,,,,,,,,,,,,,64,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40990,115.70647,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40990,115.70647,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,158,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.40990,115.70647,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.41847,115.70397,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.41875,115.70392,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,158,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.41910,115.70383,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,158,195,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.42578,115.70190,,,0,0,0,0
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.42619,115.70173,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.42619,115.70173,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,158,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.42619,115.70173,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.42619,115.70173,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.44153,115.69730,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,158,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.44230,115.69708,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,157,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,157,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.44370,115.69669,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,157,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.44407,115.69657,,,0,0,0,0
MSG,1,,,7C6BDC,,,,,,POL64   ,,,,,,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,157,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.44486,115.69635,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.44556,115.69614,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.44630,115.69590,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,157,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,157,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,157,194,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,157,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.44945,115.69504,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.45206,115.69427,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,157,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.45631,115.69304,,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,157,194,,,0,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.45659,115.69296,,,0,0,0,0
MSG,3,,,7C6BDC,,,,,,,6100,,,-32.45773,115.69263,,,0,0,0,0
MSG,8,,,7C6BDC,,,,,,,,,,,,,,,,,
MSG,4,,,7C6BDC,,,,,,,,156,195,,,0,,0,0,0,0
MSG,4,,,7C6BDC,,,,,,,,156,195,,,0,,0,0,0,0
